folioviv,foliohog,factor,disp_agua,dotac_agua,entidad,ubica_geo,gasto_agua_tot,tot_integ,hombres,mujeres,sexo_jefe,edad_jefe,educa_jefe
1960396222,1,64,1,1,19,19038,NA,2,1,1,1,69,3
1960396223,1,64,1,1,19,19038,NA,4,1,3,1,49,6
1960396225,1,64,7,,19,19038,NA,4,2,2,1,37,4
1960396517,1,64,1,1,19,19038,300,4,3,1,1,36,10
1960396518,1,64,1,1,19,19038,150,3,2,1,1,22,6
1960396519,1,64,1,1,19,19038,300,4,2,2,1,69,6
1960396601,1,64,1,1,19,19038,NA,1,1,0,1,71,6
1960396602,1,64,2,1,19,19038,NA,6,4,2,1,48,8
1960396603,1,64,1,1,19,19038,NA,3,2,1,1,54,6
1960396604,1,64,1,1,19,19038,NA,3,1,2,2,51,6
1960396605,1,64,1,1,19,19038,NA,4,1,3,1,56,10
1960396706,1,64,1,1,19,19038,NA,3,2,1,1,49,6
1960396707,1,64,1,1,19,19038,NA,2,1,1,1,79,6
1960396708,1,64,1,1,19,19038,NA,3,2,1,1,86,1
1960396709,1,64,1,1,19,19038,NA,4,2,2,2,29,6
1960396710,1,64,1,1,19,19038,NA,5,2,3,2,61,3
1960418303,1,121,1,1,19,19041,300,4,1,3,1,34,6
1960418304,1,121,1,1,19,19041,300,4,3,1,1,53,6
1960418305,1,121,1,1,19,19041,690,5,4,1,1,40,6
1960418306,1,121,1,1,19,19041,1080,3,1,2,1,54,7
1960418419,1,121,1,1,19,19041,NA,4,2,2,1,46,8
1960418420,1,121,1,1,19,19041,750,2,1,1,1,37,10
1960418421,1,121,1,1,19,19041,600,4,2,2,1,41,4
1960418422,1,121,1,1,19,19041,480,4,1,3,1,32,10
1960418423,1,121,1,1,19,19041,615,5,2,3,1,32,6
1960418424,1,121,1,1,19,19041,300,3,1,2,2,42,8
1960418813,1,121,1,1,19,19041,1200,5,3,2,1,38,6
1960418814,1,121,1,1,19,19041,120,6,2,4,1,38,6
1960418817,1,121,1,1,19,19041,270,4,2,2,2,38,8
1960418818,1,121,1,1,19,19041,180,4,2,2,1,44,6
1960418910,1,121,1,1,19,19041,942,6,4,2,1,39,7
1960423001,1,130,1,1,19,19041,NA,4,3,1,1,27,6
1960423002,1,130,1,1,19,19041,300,4,2,2,1,34,6
1960423003,1,130,1,1,19,19041,540,3,2,1,1,28,7
1960423004,1,130,1,1,19,19041,67.5,4,1,3,1,25,6
1960423005,1,130,1,1,19,19041,900,1,1,0,1,35,7
1960423217,1,130,1,1,19,19041,135,2,1,1,2,33,7
1960423217,2,130,1,1,19,19041,69,2,1,1,1,20,8
1960423218,1,130,1,1,19,19041,240,5,2,3,1,32,6
1960423220,1,130,1,1,19,19041,720,5,2,3,1,64,6
1960423606,1,130,1,1,19,19041,240,4,1,3,2,39,6
1960423607,1,130,1,1,19,19041,120,1,1,0,1,29,6
1960423608,1,130,1,1,19,19041,270,1,1,0,1,34,10
1960423609,1,130,1,1,19,19041,480,2,1,1,2,29,10
1960423711,1,130,1,1,19,19041,135,1,1,0,1,54,8
1960423713,1,130,1,1,19,19041,480,4,1,3,2,20,6
1960423715,1,130,1,1,19,19041,450,1,1,0,1,28,4
1960429307,1,94,1,1,19,19041,55.5,4,1,3,1,47,6
1960429308,1,94,1,1,19,19041,984,3,0,3,2,84,3
1960429309,1,94,1,1,19,19041,840,3,2,1,1,45,4
1960429321,1,94,1,1,19,19041,105,2,1,1,1,57,4
1960429323,1,94,1,1,19,19041,300,1,1,0,1,94,3
1960429324,1,94,1,1,19,19041,300,5,4,1,1,46,6
1960429325,1,94,1,1,19,19041,129,1,0,1,2,76,3
1960429501,1,94,1,1,19,19041,210,6,4,2,1,48,4
1960429816,1,94,7,,19,19041,NA,5,2,3,1,38,6
1960429818,1,94,7,,19,19041,300,5,4,1,1,33,6
1960429820,1,94,2,1,19,19041,126,1,1,0,1,52,4
1960429911,1,94,1,1,19,19041,105,1,0,1,2,68,3
1960429912,1,94,1,1,19,19041,450,2,1,1,1,58,4
1960429913,1,94,1,1,19,19041,180,5,2,3,2,47,3
1960429914,1,94,1,1,19,19041,129,2,1,1,1,95,3
1960470206,1,50,1,1,19,19049,NA,5,2,3,1,41,6
1960470207,1,50,1,1,19,19049,NA,2,1,1,1,72,4
1960470208,1,50,1,1,19,19049,NA,7,4,3,1,46,4
1960470209,1,50,1,1,19,19049,NA,3,1,2,1,52,6
1960470210,1,50,1,1,19,19049,NA,3,1,2,1,65,4
1960470221,1,50,7,,19,19049,NA,4,3,1,1,87,3
1960470222,1,50,7,,19,19049,NA,2,1,1,1,44,3
1960470223,1,50,7,,19,19049,NA,3,2,1,1,45,4
1960470224,1,50,7,,19,19049,NA,4,2,2,1,38,4
1960470225,1,50,7,,19,19049,NA,3,2,1,1,49,7
1960470316,1,50,2,1,19,19049,NA,1,1,0,1,65,3
1960470317,1,50,1,1,19,19049,NA,4,3,1,1,62,3
1960470318,1,50,2,1,19,19049,NA,4,1,3,1,54,4
1960470320,1,50,1,1,19,19049,NA,2,1,1,1,82,3
1960470511,1,50,1,1,19,19049,NA,3,2,1,1,45,6
1960470512,1,50,1,1,19,19049,NA,2,1,1,1,82,3
1960470514,1,50,1,1,19,19049,NA,7,3,4,1,54,4
1960470515,1,50,1,1,19,19049,NA,6,2,4,1,45,4
1960470701,1,50,1,1,19,19049,NA,3,2,1,1,38,6
1960470702,1,50,1,1,19,19049,NA,2,1,1,1,84,4
1960470703,1,50,1,1,19,19049,NA,2,1,1,1,75,1
1960470704,1,50,1,1,19,19049,NA,2,1,1,1,43,6
1960470705,1,50,1,1,19,19049,NA,1,0,1,2,79,3
1960475016,1,68,7,,19,19049,NA,4,2,2,1,69,3
1960475017,1,68,2,1,19,19049,NA,3,1,2,1,65,3
1960475019,1,68,7,,19,19049,NA,4,1,3,2,42,4
1960475020,1,68,7,,19,19049,NA,2,1,1,1,73,3
1960475411,1,68,1,1,19,19049,NA,4,1,3,1,39,4
1960475412,1,68,1,1,19,19049,NA,5,4,1,1,50,3
1960475413,1,68,1,1,19,19049,NA,3,1,2,1,30,4
1960475414,1,68,1,1,19,19049,NA,4,2,2,1,41,4
1960475415,1,68,1,1,19,19049,NA,3,2,1,1,28,5
1960475421,1,68,1,1,19,19049,NA,4,3,1,1,31,6
1960475422,1,68,2,3,19,19049,NA,5,4,1,1,42,4
1960475423,1,68,1,1,19,19049,NA,3,1,2,1,37,6
1960475424,1,68,1,1,19,19049,NA,2,2,0,1,61,4
1960475425,1,68,1,1,19,19049,NA,1,0,1,2,99,1
1960475426,1,68,1,1,19,19049,NA,2,1,1,1,57,4
1960475806,1,68,7,,19,19049,NA,4,2,2,1,47,8
1960475807,1,68,1,1,19,19049,NA,2,1,1,1,75,3
1960475809,1,68,1,1,19,19049,NA,2,1,1,1,60,4
1960475810,1,68,1,1,19,19049,NA,4,1,3,1,27,4
1960475901,1,68,7,,19,19049,NA,8,3,5,1,46,1
1960475903,1,68,7,,19,19049,NA,3,1,2,1,30,3
1960475904,1,68,7,,19,19049,NA,4,3,1,1,41,3
1960475905,1,68,7,,19,19049,NA,2,1,1,1,34,3
1960489008,1,72,1,1,19,19001,690,2,2,0,1,73,1
1960489009,1,72,1,1,19,19001,450,5,3,2,1,39,6
1960489010,1,72,1,1,19,19001,1050,4,2,2,1,35,6
1960489011,1,72,1,1,19,19001,1050,5,4,1,1,37,7
1960489012,1,72,1,1,19,19001,360,5,3,2,1,49,8
1960489402,1,72,1,1,19,19001,87.5,8,3,5,1,53,6
1960489403,1,72,1,1,19,19001,900,5,3,2,2,39,10
1960489404,1,72,1,1,19,19001,360,4,1,3,1,45,6
1960489405,1,72,1,1,19,19001,600,2,1,1,1,65,3
1960489406,1,72,1,1,19,19001,390,3,2,1,1,59,6
1960489614,1,72,2,1,19,19001,420,3,2,1,1,44,3
1960489615,1,72,1,1,19,19001,336,5,2,3,1,41,4
1960489618,1,72,1,1,19,19001,360,2,1,1,2,48,6
1960489719,1,72,1,1,19,19001,108,2,1,1,2,85,3
1960489720,1,72,1,1,19,19001,210,3,2,1,1,25,8
1960489721,1,72,1,1,19,19001,300,3,2,1,1,56,6
1960489722,1,72,1,1,19,19001,750,6,2,4,1,52,4
1960489723,1,72,1,1,19,19001,450,2,1,1,1,41,6
1960503201,1,40,1,1,19,19016,600,6,4,2,1,51,1
1960503203,1,40,1,1,19,19016,1800,2,1,1,2,32,8
1960503206,1,40,1,1,19,19016,294,3,1,2,2,43,3
1960503313,1,40,1,1,19,19016,120,3,1,2,2,37,6
1960503314,1,40,1,1,19,19016,375,2,1,1,1,87,4
1960503316,1,40,1,1,19,19016,600,7,3,4,2,57,4
1960503317,1,40,1,1,19,19016,300,4,3,1,1,56,4
1960503318,1,40,1,1,19,19016,120,1,0,1,2,85,3
1960503507,1,40,1,1,19,19016,120,5,2,3,1,25,5
1960503509,1,40,1,1,19,19016,360,4,2,2,1,49,4
1960503919,1,40,7,,19,19016,NA,5,1,4,1,47,6
1960503921,1,40,1,1,19,19016,NA,1,1,0,1,73,5
1960503922,1,40,2,1,19,19016,NA,6,4,2,1,42,5
1960503924,1,40,1,1,19,19016,3000,6,2,4,1,42,4
1960504013,1,59,1,1,19,19023,600,2,1,1,1,58,4
1960504014,1,59,1,1,19,19023,150,1,0,1,2,84,3
1960504015,1,59,1,2,19,19023,600,5,2,3,1,31,6
1960504016,1,59,1,1,19,19023,450,4,2,2,1,29,5
1960504017,1,59,1,1,19,19023,360,2,1,1,1,63,10
1960504018,1,59,1,1,19,19023,645,3,2,1,1,45,6
1960504408,1,59,7,,19,19023,580.64,3,2,1,1,64,4
1960504409,1,59,1,1,19,19023,882,3,1,2,1,31,6
1960504411,1,59,1,1,19,19023,300,2,1,1,1,65,3
1960504412,1,59,1,1,19,19023,NA,4,3,1,1,26,6
1960504619,1,59,1,1,19,19023,390,2,1,1,1,78,5
1960504620,1,59,1,1,19,19023,750,2,1,1,1,56,7
1960504621,1,59,1,1,19,19023,600,3,1,2,1,31,6
1960504623,1,59,1,1,19,19023,450,1,1,0,1,51,4
1960504624,1,59,2,1,19,19023,NA,1,1,0,1,76,1
1960504801,1,59,1,1,19,19023,300,1,1,0,1,72,4
1960504802,1,59,1,1,19,19023,600,2,1,1,2,68,3
1960504803,1,59,1,1,19,19023,336,2,1,1,1,58,4
1960504804,1,59,1,1,19,19023,123,1,1,0,1,69,3
1960504805,1,59,1,1,19,19023,480,4,1,3,1,44,6
1960504806,1,59,1,1,19,19023,1500,2,1,1,1,71,3
1960512207,1,49,1,1,19,19027,900,5,0,5,2,76,4
1960512208,1,49,1,1,19,19027,210,2,1,1,1,60,10
1960512209,1,49,1,1,19,19027,116.12,1,0,1,2,48,4
1960512210,1,49,1,1,19,19027,180,1,1,0,1,47,4
1960512211,1,49,1,1,19,19027,1434,4,2,2,1,61,4
1960512212,1,49,1,1,19,19027,402,3,1,2,1,48,6
1960512319,1,49,1,1,19,19027,900,7,3,4,2,41,3
1960512320,1,49,1,1,19,19027,300,1,1,0,1,50,6
1960512321,1,49,1,1,19,19027,300,4,2,2,1,27,6
1960512322,1,49,1,1,19,19027,1140,5,4,1,1,43,3
1960512323,1,49,1,1,19,19027,540,2,0,2,2,59,4
1960512324,1,49,2,1,19,19027,360,4,3,1,1,29,6
1960512513,1,49,1,1,19,19027,NA,6,3,3,1,32,5
1960512514,1,49,1,1,19,19027,510,3,2,1,1,46,6
1960512515,1,49,1,1,19,19027,1350,5,2,3,1,43,6
1960512516,1,49,1,1,19,19027,150,2,0,2,2,91,3
1960512517,1,49,3,,19,19027,NA,1,1,0,1,53,6
1960512518,1,49,1,1,19,19027,840,4,3,1,1,67,3
1960512701,1,49,1,1,19,19027,1140,2,1,1,1,71,6
1960512702,1,49,1,1,19,19027,135,1,1,0,1,63,4
1960512704,1,49,1,1,19,19027,120,1,1,0,1,57,7
1960512705,1,49,1,1,19,19027,450,2,1,1,1,62,3
1960512706,1,49,1,1,19,19027,360,6,3,3,1,49,6
1960529019,1,61,1,1,19,19042,1260,4,3,1,1,53,8
1960529020,1,61,1,1,19,19042,450,3,1,2,1,26,8
1960529021,1,61,1,1,19,19042,375,6,4,2,1,69,8
1960529022,1,61,7,,19,19042,1080,6,3,3,1,58,4
1960529023,1,61,1,1,19,19042,120,1,1,0,1,47,4
1960529024,1,61,1,1,19,19042,300,1,0,1,2,71,4
1960529413,1,61,1,1,19,19042,630,6,3,3,1,65,4
1960529414,1,61,1,1,19,19042,480,5,2,3,1,30,6
1960529415,1,61,1,1,19,19042,144,2,1,1,1,80,1
1960529417,1,61,1,1,19,19042,900,4,2,2,1,60,10
1960529418,1,61,1,1,19,19042,333,5,2,3,1,37,6
1960529807,1,61,5,,19,19042,NA,2,1,1,1,47,6
1960529809,1,61,1,1,19,19042,1110,2,1,1,1,53,4
1960529810,1,61,1,1,19,19042,945,3,2,1,1,57,3
1960529811,1,61,1,1,19,19042,1500,4,3,1,1,39,6
1960529901,1,61,5,,19,19042,NA,1,1,0,1,78,3
1960529902,1,61,1,1,19,19042,465,4,2,2,1,38,5
1960529903,1,61,1,1,19,19042,300,5,1,4,2,49,6
1960529905,1,61,1,1,19,19042,1140,1,1,0,1,53,4
1960529906,1,61,2,1,19,19042,240,2,1,1,1,70,6
1960532213,1,64,1,1,19,19050,NA,5,2,3,1,38,6
1960532214,1,64,5,,19,19050,300,1,1,0,1,49,4
1960532215,1,64,2,1,19,19050,1446,3,2,1,1,58,4
1960532216,1,64,1,1,19,19050,NA,4,2,2,1,25,6
1960532217,1,64,1,1,19,19050,NA,4,3,1,2,28,6
1960532218,1,64,1,1,19,19050,600,2,1,1,1,57,3
1960532519,1,64,1,1,19,19050,450,4,1,3,1,47,4
1960532521,1,64,1,1,19,19050,300,3,3,0,1,31,6
1960532522,1,64,1,1,19,19050,90,1,1,0,1,33,4
1960532524,1,64,1,1,19,19050,240,5,2,3,1,41,4
1960532601,1,64,1,1,19,19050,540,4,1,3,1,50,6
1960532602,1,64,1,1,19,19050,3600,3,2,1,2,68,3
1960532603,1,64,1,1,19,19050,25,2,1,1,1,64,3
1960532604,1,64,1,1,19,19050,600,5,3,2,1,38,6
1960532605,1,64,1,1,19,19050,360,2,1,1,2,50,5
1960532606,1,64,1,1,19,19050,150,2,1,1,1,45,6
1960532707,1,64,1,1,19,19050,210,1,0,1,2,70,3
1960532709,1,64,1,1,19,19050,300,4,1,3,1,51,6
1960532711,1,64,1,1,19,19050,195,3,1,2,1,45,6
1960532712,1,64,1,1,19,19050,600,5,4,1,1,27,5
2000010703,1,666,1,3,20,20067,150,4,3,1,1,46,6
2000010705,1,666,1,1,20,20067,268.5,1,0,1,2,58,6
2000010706,1,666,2,1,20,20067,600,4,2,2,1,36,6
2000019901,1,610,1,1,20,20067,NA,5,4,1,1,39,8
2000019902,1,610,1,2,20,20067,600,2,1,1,1,66,11
2000019904,1,610,1,1,20,20067,NA,5,3,2,1,38,8
2000019905,1,610,1,1,20,20067,NA,3,2,1,1,34,10
2000019906,1,610,1,1,20,20067,NA,3,2,1,1,30,10
2000042203,1,596,1,4,20,20067,420,2,1,1,1,72,6
2000042203,2,596,1,4,20,20067,NA,3,2,1,1,48,10
2000042204,1,596,1,4,20,20067,225,6,3,3,1,62,8
2000042205,1,596,1,4,20,20067,NA,3,2,1,2,85,1
2000042205,2,596,1,4,20,20067,72,3,2,1,1,47,6
2000042206,1,596,1,4,20,20067,247.5,3,1,2,1,48,10
2000048502,1,701,1,4,20,20067,78,1,1,0,1,67,11
2000048503,1,701,1,4,20,20067,NA,4,2,2,1,33,8
2000048504,1,701,1,3,20,20067,NA,1,0,1,2,58,10
2000048505,1,701,1,4,20,20067,NA,4,3,1,1,49,8
2000076302,1,664,1,5,20,20067,262.5,6,1,5,1,42,10
2000076303,1,664,1,4,20,20067,280,2,1,1,2,68,3
2000076304,1,664,1,4,20,20067,103.5,4,2,2,2,54,6
2000076305,1,664,1,5,20,20067,174.19,1,0,1,2,78,4
2000076306,1,664,1,5,20,20067,75,4,3,1,1,55,6
2000076306,2,664,1,5,20,20067,145.16,1,0,1,2,76,3
2000084801,1,311,2,4,20,20067,NA,12,5,7,2,59,1
2000084804,1,311,1,4,20,20067,1050,4,1,3,1,40,10
2000084805,1,311,1,4,20,20067,120,2,0,2,2,56,8
2000084806,1,311,1,3,20,20067,150,4,2,2,1,34,10
2000145901,1,539,1,4,20,20067,498,4,1,3,2,75,5
2000145902,1,539,1,4,20,20067,150,2,1,1,1,66,8
2000145904,1,539,1,4,20,20067,270,3,1,2,2,49,11
2000145905,1,539,1,4,20,20067,180,7,3,4,1,37,10
2000145906,1,539,1,4,20,20067,120,1,1,0,1,47,8
2000162702,1,634,1,4,20,20067,315,8,2,6,1,68,10
2000162704,1,634,1,4,20,20067,1249.5,1,0,1,2,71,8
2000162705,1,634,1,4,20,20067,466.5,7,3,4,1,50,6
2000162706,1,634,1,4,20,20067,NA,3,1,2,2,37,8
2000210401,1,407,1,3,20,20067,303,2,1,1,1,68,8
2000210402,1,407,1,4,20,20067,225,4,2,2,1,31,8
2000210403,1,407,1,3,20,20067,285,2,1,1,2,84,3
2000210404,1,407,1,3,20,20067,1050,6,3,3,2,72,6
2000210406,1,407,1,4,20,20067,NA,5,4,1,1,34,6
2000222801,1,585,1,4,20,20067,315,3,1,2,2,73,10
2000222802,1,585,1,4,20,20067,210,3,1,2,1,72,6
2000222805,1,585,1,1,20,20067,240,3,1,2,1,60,10
2000254402,1,569,1,3,20,20067,NA,3,0,3,2,32,6
2000254403,1,569,1,4,20,20067,150,2,1,1,1,67,4
2000254405,1,569,2,4,20,20067,135,4,2,2,1,63,10
2000254406,1,569,2,4,20,20067,210,1,1,0,1,83,10
2000275001,1,517,1,2,20,20067,240,2,1,1,2,80,1
2000275002,1,517,1,2,20,20067,450,3,1,2,1,49,10
2000275003,1,517,1,2,20,20067,NA,2,1,1,1,54,11
2000275004,1,517,1,2,20,20067,NA,4,1,3,2,42,10
2000321601,1,580,1,1,20,20067,NA,1,1,0,1,27,9
2000321602,1,580,1,4,20,20067,150,9,4,5,2,69,1
2000321603,1,580,2,4,20,20067,120,4,2,2,2,47,6
2000321604,1,580,1,4,20,20067,72,4,2,2,1,59,10
2000321605,1,580,1,3,20,20067,82.5,2,0,2,2,38,4
2000321606,1,580,1,4,20,20067,150,4,1,3,1,50,11
2000325001,1,565,1,4,20,20067,NA,3,0,3,2,34,8
2000325002,1,565,1,3,20,20067,315,3,1,2,1,47,6
2000325003,1,565,1,2,20,20067,250,2,0,2,2,36,11
2000325004,1,565,1,2,20,20067,210,1,0,1,2,36,10
2000325005,1,565,1,2,20,20067,210,3,2,1,1,42,10
2000325006,1,565,1,1,20,20067,280,2,1,1,1,38,10
2000361701,1,808,1,4,20,20067,NA,3,2,1,1,33,5
2000361702,1,808,1,5,20,20067,NA,7,3,4,1,49,4
2000361703,1,808,1,5,20,20067,75,3,2,1,1,36,10
2000361704,1,808,1,4,20,20067,NA,3,1,2,2,44,6
2000361705,1,808,1,5,20,20067,NA,1,1,0,1,52,10
2000361706,1,808,1,4,20,20067,105,3,1,2,2,33,6
2000363201,1,699,1,3,20,20067,NA,4,2,2,2,39,8
2000363202,1,699,2,4,20,20067,NA,6,2,4,1,52,7
2000363204,1,699,2,4,20,20067,NA,4,2,2,1,34,10
2000363205,1,699,2,3,20,20067,90,3,1,2,1,38,6
2000363206,1,699,2,4,20,20067,120,3,2,1,2,32,6
2000390501,1,615,1,2,20,20067,6.25,8,4,4,1,64,10
2000390502,1,615,1,3,20,20067,NA,3,1,2,1,31,10
2000390502,2,615,1,3,20,20067,12.5,2,1,1,1,56,10
2000390503,1,615,1,1,20,20067,NA,2,1,1,1,69,4
2000390504,1,615,7,,20,20067,NA,1,0,1,2,67,1
2000390505,1,615,1,1,20,20067,NA,8,3,5,2,39,1
2000390506,1,615,7,,20,20067,NA,4,2,2,1,56,4
2000391302,1,815,1,1,20,20067,NA,3,1,2,2,49,8
2000391303,1,815,1,1,20,20067,NA,1,1,0,1,36,10
2000391304,1,815,1,1,20,20067,NA,4,2,2,2,39,10
2000393901,1,731,1,4,20,20067,NA,4,3,1,1,33,7
2000393902,1,731,1,1,20,20067,NA,3,2,1,1,59,3
2000393905,1,731,1,2,20,20067,NA,1,1,0,1,39,6
2000393906,1,731,2,1,20,20067,NA,6,3,3,1,60,4
2000393906,2,731,2,1,20,20067,NA,3,2,1,1,25,6
2000395801,1,722,1,1,20,20067,75,5,3,2,1,43,6
2000395803,1,722,1,2,20,20067,450,4,3,1,1,82,3
2000395804,1,722,1,4,20,20067,75,5,3,2,1,39,7
2000395805,1,722,1,4,20,20067,75,5,3,2,1,31,6
2000395806,1,722,1,1,20,20067,450,2,1,1,1,43,10
2000490401,1,511,1,5,20,20067,90,7,4,3,1,48,6
2000490402,1,511,1,5,20,20067,120,3,2,1,1,28,8
2000490403,1,511,1,5,20,20067,105,2,1,1,1,28,8
2000490404,1,511,1,4,20,20067,NA,2,1,1,1,31,6
2000490405,1,511,1,4,20,20067,NA,1,1,0,1,19,8
2000490406,1,511,1,4,20,20067,NA,4,0,4,2,42,6
2000499601,1,660,1,4,20,20067,150,4,3,1,1,52,8
2000499602,1,660,1,4,20,20067,532.5,2,1,1,1,62,10
2000499603,1,660,1,4,20,20067,73.5,2,1,1,2,61,10
2000499604,1,660,6,,20,20067,NA,6,3,3,2,50,1
2000499605,1,660,1,3,20,20067,285,2,1,1,1,52,8
2000499606,1,660,1,4,20,20067,225,2,1,1,1,23,10
2000500001,1,687,2,4,20,20067,240,6,3,3,1,34,3
2000500002,1,687,2,4,20,20067,NA,3,1,2,2,55,8
2000500003,1,687,1,4,20,20067,75,4,1,3,1,43,5
2000500004,1,687,1,4,20,20067,90,5,3,2,1,38,6
2000500005,1,687,2,4,20,20067,NA,7,3,4,1,48,6
2000500006,1,687,1,4,20,20067,NA,3,1,2,2,65,6
2000566301,1,464,2,4,20,20067,225,5,1,4,1,58,9
2000566302,1,464,2,4,20,20067,150,4,3,1,1,32,6
2000566303,1,464,2,4,20,20067,NA,4,1,3,2,61,3
2000566304,1,464,2,4,20,20067,NA,8,6,2,2,53,1
2000566305,1,464,2,4,20,20067,NA,5,2,3,2,32,6
2000566306,1,464,1,4,20,20067,105,3,1,2,2,42,6
2000637601,1,557,1,2,20,20067,NA,6,4,2,1,78,4
2000637602,1,557,2,2,20,20067,NA,5,1,4,2,64,1
2000637603,1,557,2,2,20,20067,NA,1,0,1,2,59,6
2000637604,1,557,1,2,20,20067,750,2,1,1,1,71,9
2000637604,2,557,1,2,20,20067,NA,4,2,2,1,39,10
2000637605,1,557,2,2,20,20067,NA,5,3,2,1,38,10
2000637606,1,557,1,3,20,20067,NA,2,1,1,1,19,8
2000746401,1,479,1,1,20,20184,NA,5,1,4,1,42,6
2000746402,1,479,2,1,20,20184,NA,4,1,3,2,43,6
2000746403,1,479,1,1,20,20184,NA,1,0,1,2,74,4
2000746404,1,479,1,1,20,20184,NA,5,3,2,1,59,3
2000746405,1,479,1,1,20,20184,NA,4,2,2,1,42,8
2000746406,1,479,1,1,20,20184,100,5,1,4,1,38,8
2000763002,1,428,1,1,20,20184,NA,2,1,1,1,33,10
2000763003,1,428,1,1,20,20184,900,3,2,1,1,48,10
2000763005,1,428,1,1,20,20184,NA,2,2,0,1,69,1
2000763006,1,428,1,1,20,20184,187.5,2,1,1,1,69,11
2000772601,1,435,1,1,20,20184,NA,4,2,2,1,35,8
2000772602,1,435,1,1,20,20184,NA,4,2,2,1,64,3
2000772603,1,435,1,1,20,20184,175,5,3,2,1,68,6
2000772605,1,435,2,1,20,20184,NA,3,1,2,1,41,8
2000772606,1,435,1,1,20,20184,150,5,2,3,1,32,10
2000863701,1,519,1,1,20,20184,240,2,0,2,2,43,3
2000863702,1,519,7,,20,20184,NA,2,0,2,2,20,9
2000863703,1,519,7,,20,20184,NA,3,1,2,1,26,6
2000863704,1,519,7,,20,20184,80,1,0,1,2,61,3
2000863705,1,519,2,1,20,20184,NA,5,2,3,2,67,3
2000863706,1,519,7,,20,20184,NA,5,1,4,1,35,6
2000880201,1,662,1,1,20,20184,100,3,1,2,2,65,1
2000880202,1,662,1,1,20,20184,75,3,0,3,2,58,1
2000880203,1,662,1,1,20,20184,75,2,1,1,1,63,3
2000880205,1,662,1,1,20,20184,NA,2,1,1,2,56,4
2000880206,1,662,1,1,20,20184,150,2,1,1,2,69,1
2000896501,1,612,7,,20,20184,NA,3,2,1,2,42,8
2000896502,1,612,1,3,20,20184,120,4,1,3,1,42,6
2000896503,1,612,1,2,20,20184,116.12,1,0,1,2,63,6
2000896505,1,612,7,,20,20184,NA,3,2,1,1,66,3
2000905301,1,667,2,1,20,20184,NA,5,2,3,1,40,8
2000905302,1,667,2,1,20,20184,NA,3,2,1,1,55,4
2000905303,1,667,2,1,20,20184,NA,4,1,3,1,37,6
2000905304,1,667,2,1,20,20184,NA,6,3,3,1,46,3
2000905305,1,667,1,1,20,20184,NA,2,1,1,1,55,4
2000905306,1,667,2,1,20,20184,NA,2,2,0,1,54,3
2000911901,1,403,1,2,20,20184,NA,1,1,0,1,24,9
2000911904,1,403,1,1,20,20184,NA,3,3,0,1,19,9
2000911905,1,403,1,1,20,20184,200,4,3,1,1,41,10
2000911906,1,403,1,1,20,20184,200,3,2,1,2,61,6
2000940801,1,455,1,1,20,20184,NA,3,2,1,1,24,8
2000940802,1,455,1,3,20,20184,NA,5,1,4,1,42,3
2000940803,1,455,1,1,20,20184,NA,5,4,1,1,43,8
2000940804,1,455,2,1,20,20184,NA,1,0,1,2,52,6
2000940805,1,455,2,1,20,20184,NA,4,3,1,1,25,3
2000940806,1,455,1,1,20,20184,NA,5,2,3,1,26,8
2001019001,1,404,1,2,20,20039,1110,2,1,1,1,70,11
2001019002,1,404,1,2,20,20039,105,2,1,1,1,50,8
2001019003,1,404,1,1,20,20039,NA,3,1,2,2,25,6
2001019004,1,404,1,1,20,20039,NA,3,2,1,1,26,4
2001019005,1,404,2,1,20,20039,570,4,2,2,1,40,5
2001019219,1,404,2,1,20,20039,300,3,2,1,1,76,1
2001019220,1,404,2,2,20,20039,252,6,4,2,1,65,3
2001019221,1,404,1,1,20,20039,540,2,1,1,2,60,6
2001019222,1,404,1,2,20,20039,600,4,2,2,2,60,6
2001019224,1,404,1,1,20,20039,300,2,1,1,1,83,10
2001019607,1,404,1,1,20,20039,210,2,1,1,1,74,3
2001019608,1,404,1,1,20,20039,1050,3,1,2,2,59,6
2001019609,1,404,1,1,20,20039,600,2,1,1,1,72,11
2001019610,1,404,1,1,20,20039,240,4,2,2,2,65,8
2001019611,1,404,1,1,20,20039,105,4,2,2,2,42,9
2001019612,1,404,1,1,20,20039,NA,4,2,2,1,26,8
2001019714,1,404,1,2,20,20039,525,1,0,1,2,78,3
2001019715,1,404,1,1,20,20039,600,4,2,2,2,47,6
2001019716,1,404,1,1,20,20039,1050,5,0,5,2,71,4
2001019718,1,404,1,1,20,20039,NA,1,0,1,2,27,10
2001137307,1,469,1,1,20,20043,225,2,1,1,1,78,3
2001137308,1,469,1,1,20,20043,NA,5,3,2,1,46,7
2001137309,1,469,1,1,20,20043,210,1,0,1,2,65,8
2001137310,1,469,1,4,20,20043,165,4,3,1,1,46,10
2001137311,1,469,2,1,20,20043,NA,2,1,1,1,40,3
2001137312,1,469,1,1,20,20043,270,9,5,4,2,59,8
2001137501,1,469,1,1,20,20043,75,2,2,0,1,27,8
2001137501,2,469,1,1,20,20043,75,3,2,1,1,36,8
2001137502,1,469,1,1,20,20043,150,2,1,1,1,75,6
2001137503,1,469,1,2,20,20043,99,4,2,2,1,53,8
2001137504,1,469,1,1,20,20043,NA,2,1,1,1,84,4
