folioviv,foliohog,entidad,ubica_geo
1903718504,1,19,19026
1903718505,1,19,19026
1903761201,1,19,19026
1903761202,1,19,19026
1903761204,1,19,19026
1903761205,1,19,19026
1903761206,1,19,19026
1903811001,1,19,19026
1903811002,1,19,19026
1903811003,1,19,19026
1903811005,1,19,19026
1903811006,1,19,19026
1903822603,1,19,19026
1903822606,1,19,19026
1903874501,1,19,19026
1903874503,1,19,19026
1903874504,1,19,19026
1903874505,1,19,19026
1903874506,1,19,19026
1903878301,1,19,19026
1903878302,1,19,19026
1903878303,1,19,19026
1903878304,1,19,19026
1903878305,1,19,19026
1903878306,1,19,19026
1903891701,1,19,19026
1903891702,1,19,19026
1903891704,1,19,19026
1903891705,1,19,19026
1903891706,1,19,19026
1903902201,1,19,19026
1903902202,1,19,19026
1903902203,1,19,19026
1903902204,1,19,19026
1903902205,1,19,19026
1903902206,1,19,19026
1903969504,1,19,19026
1903969506,1,19,19026
1903984301,1,19,19026
1903984303,1,19,19026
1903984304,1,19,19026
1903984306,1,19,19026
1904023902,1,19,19026
1904023903,1,19,19026
1904023904,1,19,19026
1904023905,1,19,19026
1904023906,1,19,19026
1904037302,1,19,19026
1904037303,1,19,19026
1904037304,1,19,19026
1904037306,1,19,19026
1904061903,1,19,19026
1904061904,1,19,19026
1904061905,1,19,19026
1904108801,1,19,19026
1904108802,1,19,19026
1904108803,1,19,19026
1904108804,1,19,19026
1904120402,1,19,19026
1904120403,1,19,19026
1904120406,1,19,19026
1904215001,1,19,19026
1904215002,1,19,19026
1904215003,1,19,19026
1904215004,1,19,19026
1904215005,1,19,19026
1904215006,1,19,19026
1904224602,1,19,19026
1904224603,1,19,19026
1904224604,1,19,19026
1904224605,1,19,19026
1904224606,1,19,19026
1904246901,1,19,19026
1904246902,1,19,19026
1904246903,1,19,19026
1904246904,1,19,19026
1904246905,1,19,19026
1904246906,1,19,19026
1904249801,1,19,19026
1904249802,1,19,19026
1904249803,1,19,19026
1904249805,1,19,19026
1904342801,1,19,19031
1904342802,1,19,19031
1904342804,1,19,19031
1904342805,1,19,19031
1904342806,1,19,19031
1904383701,1,19,19031
1904383702,1,19,19031
1904383703,1,19,19031
1904383704,1,19,19031
1904383705,1,19,19031
1904383706,1,19,19031
1904389401,1,19,19031
1904389402,1,19,19031
1904389403,1,19,19031
1904389404,1,19,19031
1904389405,1,19,19031
1904428201,1,19,19031
1904428202,1,19,19031
1904428203,1,19,19031
1904428205,1,19,19031
1904428206,1,19,19031
1904508401,1,19,19031
1904508403,1,19,19031
1904508404,1,19,19031
1904508405,1,19,19031
1904508406,1,19,19031
1904522001,1,19,19031
1904522002,1,19,19031
1904522003,1,19,19031
1904522005,1,19,19031
1904522006,1,19,19031
1904601602,1,19,19031
1904601603,1,19,19031
1904601604,1,19,19031
1904601605,1,19,19031
1904601606,1,19,19031
1904647503,1,19,19031
1904647504,1,19,19031
1904647505,1,19,19031
1904647506,1,19,19031
1904658702,1,19,19031
1904658703,1,19,19031
1904675201,1,19,19031
1904675202,1,19,19031
1904675203,1,19,19031
1904675204,1,19,19031
1904675205,1,19,19031
1904675206,1,19,19031
1904741501,1,19,19031
1904741502,1,19,19031
1904741503,1,19,19031
1904741506,1,19,19031
1904750301,1,19,19031
1904750302,1,19,19031
1904750304,1,19,19031
1904750306,1,19,19031
1904829901,1,19,19039
1904829902,1,19,19039
1904829903,1,19,19039
1904829904,1,19,19039
1904829905,1,19,19039
1904829906,1,19,19039
1904830001,1,19,19039
1904830002,1,19,19039
1904830003,1,19,19039
1904830004,1,19,19039
1904830006,1,19,19039
1904858801,1,19,19039
1904858802,1,19,19039
1904858803,1,19,19039
1904858804,1,19,19039
1904858805,1,19,19039
1904858806,1,19,19039
1904875601,1,19,19039
1904875602,1,19,19039
1904875603,1,19,19039
1904875605,1,19,19039
1904909401,1,19,19039
1904909401,2,19,19039
1904909402,1,19,19039
1904909404,1,19,19039
1904909405,1,19,19039
1904909406,1,19,19039
1905038701,1,19,19039
1905038703,1,19,19039
1905038704,1,19,19039
1905038705,1,19,19039
1905038706,1,19,19039
1905054001,1,19,19039
1905054002,1,19,19039
1905054003,1,19,19039
1905054005,1,19,19039
1905100601,1,19,19039
1905100602,1,19,19039
1905100603,1,19,19039
1905100604,1,19,19039
1905100605,1,19,19039
1905100606,1,19,19039
1905155201,1,19,19039
1905155203,1,19,19039
1905155206,1,19,19039
1905179501,1,19,19039
1905179502,1,19,19039
1905179503,1,19,19039
1905179504,1,19,19039
1905179505,1,19,19039
1905179506,1,19,19039
1905211301,1,19,19039
1905211302,1,19,19039
1905211303,1,19,19039
1905211304,1,19,19039
1905211305,1,19,19039
1905211306,1,19,19039
1905243901,1,19,19039
1905243902,1,19,19039
1905243903,1,19,19039
1905243905,1,19,19039
1905243906,1,19,19039
1905303301,1,19,19039
1905303302,1,19,19039
1905314701,1,19,19039
1905314702,1,19,19039
1905314703,1,19,19039
1905314704,1,19,19039
1905314706,1,19,19039
1905315201,1,19,19039
1905315202,1,19,19039
1905315203,1,19,19039
1905315204,1,19,19039
1905315205,1,19,19039
1905354802,1,19,19039
1905354803,1,19,19039
1905354804,1,19,19039
1905354805,1,19,19039
1905444402,1,19,19039
1905444403,1,19,19039
1905444404,1,19,19039
1905444405,1,19,19039
1905499001,1,19,19039
1905499003,1,19,19039
1905499004,1,19,19039
1905499005,1,19,19039
1905552601,1,19,19039
1905552602,1,19,19039
1905552603,1,19,19039
1905552604,1,19,19039
1905552606,1,19,19039
1905572903,1,19,19039
1905572904,1,19,19039
1905580801,1,19,19039
1905580803,1,19,19039
1905580804,1,19,19039
1905580805,1,19,19039
1905640502,1,19,19039
1905640504,1,19,19039
1905640506,1,19,19039
1905685702,1,19,19039
1905685703,1,19,19039
1905685705,1,19,19039
1905685706,1,19,19039
1905696302,1,19,19039
1905696303,1,19,19039
1905696304,1,19,19039
1905696305,1,19,19039
1905696306,1,19,19039
1905703202,1,19,19039
1905703203,1,19,19039
1905703206,1,19,19039
1905745401,1,19,19039
1905774003,1,19,19039
1905774004,1,19,19039
1905774005,1,19,19039
1905774006,1,19,19039
1905777603,1,19,19039
1905777606,1,19,19039
1905780502,1,19,19039
1905780503,1,19,19039
1905780504,1,19,19039
1905780506,1,19,19039
1905795302,1,19,19039
1905795305,1,19,19039
1905795306,1,19,19039
1905847901,1,19,19039
1905847902,1,19,19039
1905847903,1,19,19039
1905847905,1,19,19039
1905847906,1,19,19039
1905852801,1,19,19039
1905852802,1,19,19039
1905852803,1,19,19039
1905852804,1,19,19039
1905852805,1,19,19039
1905852806,1,19,19039
1905926401,1,19,19039
1905926403,1,19,19039
1905926404,1,19,19039
1905926406,1,19,19039
1905926406,2,19,19039
1905971703,1,19,19039
1905971704,1,19,19039
1905971705,1,19,19039
1905992901,1,19,19039
1905992902,1,19,19039
1905992903,1,19,19039
1905992904,1,19,19039
1905992905,1,19,19039
1905994802,1,19,19039
1905994803,1,19,19039
1905994804,1,19,19039
1905994805,1,19,19039
1906012403,1,19,19039
1906012405,1,19,19039
1906022204,1,19,19039
1906022206,1,19,19039
1906062001,1,19,19039
1906062002,1,19,19039
1906062003,1,19,19039
1906062004,1,19,19039
1906062005,1,19,19039
1906175503,1,19,19039
1906175504,1,19,19039
1906175505,1,19,19039
1906175506,1,19,19039
1906196304,1,19,19039
1906203902,1,19,19039
1906203905,1,19,19039
1906228001,1,19,19039
1906228002,1,19,19039
1906228003,1,19,19039
1906228004,1,19,19039
1906272801,1,19,19039
1906272802,1,19,19039
1906272803,1,19,19039
1906272804,1,19,19039
1906272806,1,19,19039
1906361601,1,19,19039
1906361602,1,19,19039
1906361603,1,19,19039
1906361606,1,19,19039
1906368601,1,19,19039
1906368602,1,19,19039
1906368603,1,19,19039
1906368605,1,19,19039
1906368606,1,19,19039
1906435701,1,19,19039
1906435702,1,19,19039
1906435703,1,19,19039
1906435704,1,19,19039
1906435705,1,19,19039
1906435706,1,19,19039
1906499401,1,19,19039
1906499403,1,19,19039
1906499404,1,19,19039
1906499405,1,19,19039
1906630701,1,19,19039
1906630702,1,19,19039
1906630704,1,19,19039
1906630706,1,19,19039
1906691004,1,19,19039
1906691005,1,19,19039
1906755201,1,19,19039
1906755204,1,19,19039
1906755205,1,19,19039
1906828604,1,19,19039
1906891201,1,19,19039
1906891202,1,19,19039
1906891203,1,19,19039
1906891204,1,19,19039
1906891205,1,19,19039
1906900501,1,19,19039
1906900502,1,19,19039
1906900503,1,19,19039
1906900504,1,19,19039
1906900505,1,19,19039
1906900506,1,19,19039
1906966301,1,19,19039
1906966301,2,19,19039
1906966302,1,19,19039
1906966303,1,19,19039
1906966305,1,19,19039
1906966306,1,19,19039
1906975901,1,19,19039
1906975902,1,19,19039
1906975903,1,19,19039
1906975904,1,19,19039
1906975905,1,19,19039
1906975906,1,19,19039
1907004701,1,19,19039
1907004703,1,19,19039
1907004704,1,19,19039
1907004706,1,19,19039
1907018201,1,19,19039
1907018202,1,19,19039
1907018203,1,19,19039
1907038801,1,19,19039
1907038802,1,19,19039
1907038803,1,19,19039
1907038804,1,19,19039
1907038805,1,19,19039
1907038806,1,19,19039
1907043401,1,19,19039
1907043402,1,19,19039
1907043403,1,19,19039
1907043404,1,19,19039
1907043405,1,19,19039
1907043406,1,19,19039
1907055001,1,19,19039
1907055003,1,19,19039
1907055004,1,19,19039
1907055006,1,19,19039
1907062601,1,19,19039
1907062602,1,19,19039
1907062603,1,19,19039
1907062604,1,19,19039
1907062605,1,19,19039
1907062606,1,19,19039
1907137701,1,19,19039
1907137702,1,19,19039
1907137703,1,19,19039
1907137704,1,19,19039
1907137705,1,19,19039
1907137706,1,19,19039
1907285502,1,19,19039
1907285503,1,19,19039
1907285504,1,19,19039
1907285506,1,19,19039
1907306201,1,19,19039
1907306202,1,19,19039
1907306203,1,19,19039
1907306204,1,19,19039
1907306205,1,19,19039
1907306206,1,19,19039
1907318501,1,19,19039
1907318502,1,19,19039
1907318503,1,19,19039
1907318504,1,19,19039
1907318505,1,19,19039
1907318506,1,19,19039
1907427501,1,19,19039
1907427502,1,19,19039
1907427503,1,19,19039
1907427505,1,19,19039
1907427506,1,19,19039
1907456302,1,19,19039
1907456304,1,19,19039
1907456305,1,19,19039
1907476303,1,19,19039
1907476306,1,19,19039
1907540301,1,19,19039
1907540302,1,19,19039
1907540303,1,19,19039
1907540304,1,19,19039
1907540306,1,19,19039
1907555902,1,19,19039
1907555903,1,19,19039
1907555904,1,19,19039
1907555905,1,19,19039
1907555906,1,19,19039
1907586901,1,19,19039
1907586902,1,19,19039
1907586904,1,19,19039
1907586905,1,19,19039
1907586906,1,19,19039
1907588801,1,19,19039
1907588802,1,19,19039
1907588804,1,19,19039
1907588805,1,19,19039
1907588806,1,19,19039
1907601903,1,19,19039
1907601904,1,19,19039
1907601906,1,19,19039
1907622804,1,19,19039
1907622805,1,19,19039
1907622806,1,19,19039
1907626401,1,19,19039
1907626403,1,19,19039
1907626404,1,19,19039
1907626405,1,19,19039
1907626406,1,19,19039
1907699001,1,19,19039
1907699004,1,19,19039
1907699005,1,19,19039
1907699006,1,19,19039
1907717606,1,19,19039
1907725801,1,19,19039
1907725802,1,19,19039
1907725803,1,19,19039
1907725804,1,19,19039
1907725806,1,19,19039
1907753402,1,19,19039
1907753404,1,19,19039
1907753405,1,19,19039
1907753405,2,19,19039
1907753406,1,19,19039
1907768002,1,19,19039
1907768003,1,19,19039
1907768003,2,19,19039
1907768004,1,19,19039
1907768005,1,19,19039
1907768005,2,19,19039
1907768006,1,19,19039
1907816401,1,19,19039
1907816403,1,19,19039
1907816404,1,19,19039
1907816405,1,19,19039
1907816406,1,19,19039
1907898701,1,19,19039
1907898703,1,19,19039
1907898704,1,19,19039
1907898705,1,19,19039
1907915202,1,19,19039
1907915204,1,19,19039
1907915206,1,19,19039
1907931001,1,19,19046
1907931002,1,19,19046
1907931003,1,19,19046
1907931005,1,19,19046
1907931006,1,19,19046
1907967601,1,19,19046
1907967602,1,19,19046
1907967603,1,19,19046
1907967604,1,19,19046
1907967605,1,19,19046
1908008602,1,19,19046
1908008603,1,19,19046
1908008604,1,19,19046
1908008605,1,19,19046
1908008606,1,19,19046
1908067702,1,19,19046
1908067704,1,19,19046
1908067705,1,19,19046
1908105202,1,19,19046
1908105203,1,19,19046
1908105204,1,19,19046
1908105205,1,19,19046
1908128501,1,19,19046
1908128502,1,19,19046
1908128503,1,19,19046
1908128504,1,19,19046
1908128505,1,19,19046
1908128506,1,19,19046
1908144502,1,19,19046
1908144503,1,19,19046
1908144505,1,19,19046
1908144506,1,19,19046
1908198301,1,19,19046
1908198302,1,19,19046
1908198303,1,19,19046
1908198306,1,19,19046
1908229902,1,19,19046
1908229903,1,19,19046
1908229904,1,19,19046
1908229905,1,19,19046
1908248801,1,19,19046
1908248802,1,19,19046
1908248803,1,19,19046
1908248806,1,19,19046
1908265401,1,19,19046
1908265403,1,19,19046
1908265404,1,19,19046
1908265405,1,19,19046
1908265406,1,19,19046
1908285001,1,19,19046
1908285002,1,19,19046
1908285003,1,19,19046
1908285004,1,19,19046
1908285005,1,19,19046
1908285006,1,19,19046
1908300701,1,19,19046
1908300702,1,19,19046
1908300703,1,19,19046
1908300704,1,19,19046
1908300705,1,19,19046
1908300706,1,19,19046
1908308601,1,19,19046
1908308602,1,19,19046
1908308603,1,19,19046
1908308604,1,19,19046
1908308605,1,19,19046
1908308606,1,19,19046
1908319701,1,19,19046
1908319702,1,19,19046
1908319704,1,19,19046
1908319705,1,19,19046
1908319706,1,19,19046
1908377301,1,19,19046
1908377304,1,19,19046
1908384201,1,19,19046
1908384203,1,19,19046
1908384204,1,19,19046
1908384205,1,19,19046
1908384206,1,19,19046
1908457901,1,19,19046
1908457902,1,19,19046
1908457903,1,19,19046
1908457905,1,19,19046
1908457906,1,19,19046
1908471203,1,19,19046
1908471204,1,19,19046
1908471205,1,19,19046
1908544501,1,19,19046
1908544502,1,19,19046
1908544503,1,19,19046
1908544504,1,19,19046
1908544506,1,19,19046
1908573501,1,19,19046
1908573502,1,19,19046
1908573503,1,19,19046
1908573504,1,19,19046
1908648301,1,19,19046
1908648302,1,19,19046
1908648303,1,19,19046
1908648304,1,19,19046
1908648305,1,19,19046
1908648305,2,19,19046
1908687404,1,19,19046
1908687405,1,19,19046
1908687406,1,19,19046
1908697902,1,19,19046
1908697903,1,19,19046
1908697905,1,19,19046
1908697906,1,19,19046
1908714001,1,19,19046
1908714003,1,19,19046
1908714005,1,19,19046
1908714006,1,19,19046
1908716602,1,19,19046
1908716603,1,19,19046
1908716604,1,19,19046
1908716605,1,19,19046
1908716606,1,19,19046
1908750702,1,19,19046
1908750703,1,19,19046
1908750704,1,19,19046
1908750705,1,19,19046
1908750706,1,19,19046
1908785801,1,19,19046
1908785802,1,19,19046
1908785803,1,19,19046
1908785804,1,19,19046
1908785805,1,19,19046
1908808402,1,19,19046
1908808403,1,19,19046
1908808404,1,19,19046
1908808405,1,19,19046
1908825203,1,19,19046
1908825204,1,19,19046
1908825206,1,19,19046
1908866502,1,19,19046
1908866503,1,19,19046
1908866504,1,19,19046
1908866506,1,19,19046
1908873001,1,19,19046
1908873002,1,19,19046
1908873003,1,19,19046
1908873004,1,19,19046
1908873005,1,19,19046
1908873006,1,19,19046
1908904601,1,19,19046
1908904603,1,19,19046
1908904606,1,19,19046
1908954302,1,19,19046
1908954304,1,19,19046
1908954305,1,19,19046
1908957701,1,19,19046
1908957702,1,19,19046
1908957703,1,19,19046
1908978201,1,19,19046
1908978202,1,19,19046
1908978204,1,19,19046
1908978205,1,19,19046
1908978206,1,19,19046
1909064901,1,19,19046
1909064903,1,19,19046
1909064904,1,19,19046
1909064906,1,19,19046
1909112301,1,19,19048
1909112302,1,19,19048
1909112303,1,19,19048
1909112304,1,19,19048
1909112305,1,19,19048
1909112306,1,19,19048
1909177503,1,19,19048
1909177504,1,19,19048
1909177505,1,19,19048
1909177506,1,19,19048
1909204302,1,19,19048
1909204303,1,19,19048
1909204304,1,19,19048
1909204305,1,19,19048
1909204306,1,19,19048
1909211903,1,19,19048
1909211904,1,19,19048
1909211905,1,19,19048
1909211906,1,19,19048
1909214802,1,19,19048
1909214804,1,19,19048
1909214805,1,19,19048
1909214806,1,19,19048
1909216402,1,19,19048
1909216403,1,19,19048
1909216404,1,19,19048
1909216405,1,19,19048
1909238001,1,19,19048
1909238002,1,19,19048
1909238003,1,19,19048
1909238004,1,19,19048
1909238005,1,19,19048
1909238006,1,19,19048
1909261901,1,19,19048
1909261902,1,19,19048
1909261903,1,19,19048
1909261904,1,19,19048
1909261905,1,19,19048
1909261906,1,19,19048
1909276601,1,19,19048
1909276602,1,19,19048
1909276604,1,19,19048
1909276605,1,19,19048
1909304701,1,19,19048
1909304702,1,19,19048
1909304703,1,19,19048
1909304704,1,19,19048
1909304705,1,19,19048
1909304706,1,19,19048
1909365203,1,19,19048
1909365204,1,19,19048
1909365206,1,19,19048
1909415501,1,19,19048
1909415502,1,19,19048
1909415503,1,19,19048
1909415504,1,19,19048
1909415505,1,19,19048
1909415506,1,19,19048
1909443301,1,19,19048
1909443304,1,19,19048
1909443305,1,19,19048
1909443306,1,19,19048
1909456901,1,19,19048
1909456902,1,19,19048
1909456903,1,19,19048
1909456904,1,19,19048
1909456905,1,19,19048
1909456906,1,19,19048
1909460801,1,19,19048
1909460803,1,19,19048
1909460805,1,19,19048
1909460806,1,19,19048
1909472401,1,19,19048
1909472402,1,19,19048
1909472403,1,19,19048
1909472404,1,19,19048
1909472405,1,19,19048
1909472405,2,19,19048
1909472405,3,19,19048
1909487001,1,19,19048
1909487002,1,19,19048
1909487003,1,19,19048
1909487004,1,19,19048
1909487006,1,19,19048
1909526801,1,19,19048
1909526802,1,19,19048
1909526803,1,19,19048
1909526804,1,19,19048
1909526805,1,19,19048
1909534801,1,19,19048
1909534802,1,19,19048
1909534803,1,19,19048
1909534805,1,19,19048
1909534806,1,19,19048
1909572403,1,19,19048
1909572404,1,19,19048
1909572405,1,19,19048
1909572406,1,19,19048
1909606601,1,19,19048
1909606602,1,19,19048
1909606604,1,19,19048
1909606605,1,19,19048
1909606606,1,19,19048
1909609701,1,19,19048
1909609702,1,19,19048
1909609703,1,19,19048
1909609704,1,19,19048
1909609705,1,19,19048
1909609706,1,19,19048
1909633002,1,19,19048
1909633003,1,19,19048
1909633005,1,19,19048
1909656601,1,19,19048
1909656602,1,19,19048
1909656603,1,19,19048
1909656604,1,19,19048
1909656605,1,19,19048
1909656606,1,19,19048
1909668401,1,19,19048
1909668402,1,19,19048
1909668403,1,19,19048
1909669701,1,19,19048
1909669705,1,19,19048
1909686201,1,19,19048
1909686202,1,19,19048
1909686203,1,19,19048
1909686204,1,19,19048
1909686205,1,19,19048
1909686206,1,19,19048
1909706203,1,19,19048
1909706204,1,19,19048
1909706206,1,19,19048
1909727503,1,19,19048
1909727504,1,19,19048
1909727505,1,19,19048
