"folioviv","entidad","gasto_agua_tot","tot_integ"
3063379811,"Veracruz","NA",2
3063379812,"Veracruz","NA",6
3063379901,"Veracruz","NA",5
3063379902,"Veracruz",201,2
3063379903,"Veracruz","NA",2
3063379904,"Veracruz","NA",1
3063379905,"Veracruz","NA",4
3063379906,"Veracruz","NA",3
3063474001,"Veracruz","NA",6
3063474002,"Veracruz","NA",6
3063474003,"Veracruz","NA",5
3063474004,"Veracruz","NA",3
3063474216,"Veracruz","NA",4
3063474217,"Veracruz",150,2
3063474218,"Veracruz","NA",6
3063474219,"Veracruz","NA",2
3063474220,"Veracruz","NA",1
3063474606,"Veracruz","NA",4
3063474607,"Veracruz","NA",1
3063474608,"Veracruz","NA",3
3063474609,"Veracruz","NA",2
3063474610,"Veracruz","NA",3
3063474711,"Veracruz","NA",3
3063474712,"Veracruz","NA",2
3063474712,"Veracruz","NA",3
3063474713,"Veracruz","NA",6
3063474714,"Veracruz","NA",5
3063474715,"Veracruz","NA",2
3063475306,"Veracruz","NA",3
3063475307,"Veracruz","NA",6
3063475309,"Veracruz","NA",4
3063475320,"Veracruz","NA",2
3063475321,"Veracruz","NA",3
3063475322,"Veracruz","NA",5
3063475323,"Veracruz","NA",2
3063475324,"Veracruz","NA",4
3063475501,"Veracruz","NA",5
3063475502,"Veracruz","NA",2
3063475503,"Veracruz","NA",2
3063475504,"Veracruz","NA",6
3063475815,"Veracruz","NA",2
3063475816,"Veracruz","NA",2
3063475817,"Veracruz","NA",3
3063475818,"Veracruz","NA",6
3063475819,"Veracruz","NA",6
3063475910,"Veracruz","NA",8
3063475911,"Veracruz","NA",8
3063475912,"Veracruz","NA",5
3063475913,"Veracruz","NA",2
3063475914,"Veracruz","NA",7
3063488006,"Veracruz","NA",4
3063488007,"Veracruz","NA",6
3063488008,"Veracruz","NA",1
3063488009,"Veracruz","NA",4
3063488401,"Veracruz","NA",3
3063488402,"Veracruz","NA",2
3063488403,"Veracruz","NA",2
3063488404,"Veracruz","NA",7
3063488420,"Veracruz","NA",5
3063488421,"Veracruz","NA",7
3063488422,"Veracruz","NA",5
3063488423,"Veracruz","NA",4
3063488425,"Veracruz","NA",3
3063488610,"Veracruz","NA",4
3063488611,"Veracruz","NA",5
3063488612,"Veracruz","NA",5
3063488614,"Veracruz","NA",2
3063488715,"Veracruz","NA",6
3063488716,"Veracruz","NA",6
3063488717,"Veracruz","NA",4
3063488718,"Veracruz","NA",4
3063488719,"Veracruz","NA",3
3063525201,"Veracruz",90,2
3063525202,"Veracruz","NA",5
3063525203,"Veracruz",90,4
3063525204,"Veracruz",90,4
3063525205,"Veracruz",90,2
3063525222,"Veracruz",90,2
3063525223,"Veracruz",90,6
3063525224,"Veracruz",90,5
3063525225,"Veracruz",90,3
3063525312,"Veracruz",90,5
3063525313,"Veracruz",90,2
3063525314,"Veracruz",90,8
3063525315,"Veracruz",90,4
3063525316,"Veracruz",90,2
3063525506,"Veracruz",90,5
3063525507,"Veracruz",360,7
3063525507,"Veracruz",87.09,5
3063525508,"Veracruz",90,3
3063525509,"Veracruz",90,3
3063525511,"Veracruz",90,6
3063525917,"Veracruz",90,4
3063525918,"Veracruz",90,4
3063525920,"Veracruz",90,4
3063525921,"Veracruz",90,1
3063536213,"Veracruz",540,4
3063536215,"Veracruz",555,3
3063536216,"Veracruz",300,5
3063536218,"Veracruz",561,4
3063536519,"Veracruz",285,1
3063536520,"Veracruz",1155,4
3063536521,"Veracruz",360,1
3063536522,"Veracruz",2550,6
3063536523,"Veracruz",540,5
3063536524,"Veracruz",468,3
3063536601,"Veracruz",600,4
3063536602,"Veracruz",480,4
3063536604,"Veracruz",540,3
3063536605,"Veracruz",555,4
3063536606,"Veracruz",555,3
3063536708,"Veracruz",2055,4
3063536710,"Veracruz",555,4
3063536711,"Veracruz",555,6
3063715013,"Veracruz","NA",5
3063715014,"Veracruz","NA",3
3063715015,"Veracruz","NA",4
3063715016,"Veracruz","NA",3
3063715017,"Veracruz","NA",2
3063715018,"Veracruz","NA",4
3063715407,"Veracruz",25,4
3063715408,"Veracruz","NA",1
3063715409,"Veracruz","NA",4
3063715410,"Veracruz","NA",3
3063715411,"Veracruz","NA",2
3063715412,"Veracruz","NA",3
3063715619,"Veracruz","NA",4
3063715620,"Veracruz","NA",4
3063715621,"Veracruz","NA",3
3063715622,"Veracruz","NA",3
3063715623,"Veracruz","NA",2
3063715624,"Veracruz","NA",2
3063715801,"Veracruz","NA",3
3063715802,"Veracruz","NA",4
3063715803,"Veracruz","NA",2
3063715804,"Veracruz","NA",3
3063715805,"Veracruz","NA",3
3063715805,"Veracruz","NA",6
3063715805,"Veracruz","NA",5
3063715806,"Veracruz","NA",1
3100036002,"Yucatán",75,1
3100036004,"Yucatán",112.5,5
3100036005,"Yucatán",75,1
3100054501,"Yucatán",154.5,3
3100054503,"Yucatán",318,3
3100054503,"Yucatán","NA",1
3100054505,"Yucatán",148.5,3
3100077301,"Yucatán","NA",3
3100077303,"Yucatán",120,7
3100077305,"Yucatán",105,1
3100080905,"Yucatán",150,5
3100080906,"Yucatán",148.5,4
3100083601,"Yucatán",108,2
3100083602,"Yucatán",195,6
3100083603,"Yucatán",300,5
3100083604,"Yucatán",585,2
3100086801,"Yucatán",216,5
3100086802,"Yucatán",675,3
3100086805,"Yucatán",105,1
3100086806,"Yucatán",90,1
3100142401,"Yucatán",90,1
3100142405,"Yucatán",225,2
3100142406,"Yucatán",150,3
3100176701,"Yucatán",216,1
3100176702,"Yucatán",210,1
3100176704,"Yucatán",103.5,2
3100176705,"Yucatán",108,1
3100200201,"Yucatán",52.25,1
3100200202,"Yucatán",30,5
3100200203,"Yucatán",108,1
3100200205,"Yucatán",52.5,1
3100200206,"Yucatán",103.5,2
3100206003,"Yucatán",108,2
3100206005,"Yucatán",210,3
3100239501,"Yucatán",105,4
3100239502,"Yucatán",108,2
3100239503,"Yucatán",135,3
3100239504,"Yucatán",750,2
3100239505,"Yucatán",108,7
3100263301,"Yucatán",273,4
3100263302,"Yucatán",153,2
3100263304,"Yucatán","NA",1
3100263305,"Yucatán",105,3
3100263306,"Yucatán",180,2
3100286901,"Yucatán",60,1
3100286904,"Yucatán",285,1
3100286906,"Yucatán",186,6
3100297801,"Yucatán",196.5,3
3100297802,"Yucatán",180,5
3100297803,"Yucatán",108,4
3100297804,"Yucatán",142.5,2
3100297806,"Yucatán",180,2
3100308401,"Yucatán",216,8
3100308402,"Yucatán",600,3
3100308403,"Yucatán",108,2
3100308404,"Yucatán",240,5
3100308405,"Yucatán",187.5,3
3100308405,"Yucatán",112.5,2
3100308406,"Yucatán",108,1
3100330001,"Yucatán",1057.5,2
3100330002,"Yucatán","NA",2
3100330003,"Yucatán",108,3
3100330005,"Yucatán",103.5,4
3100330006,"Yucatán",180,3
3100333602,"Yucatán",375,4
3100333603,"Yucatán",240,2
3100333604,"Yucatán",148.5,3
3100333605,"Yucatán",450,4
3100333606,"Yucatán",90,5
3100346703,"Yucatán",120,1
3100346705,"Yucatán",267,4
3100346706,"Yucatán",270,4
3100358201,"Yucatán",87,1
3100358202,"Yucatán",108,5
3100358204,"Yucatán",100.5,2
3100358205,"Yucatán",285,3
3100358206,"Yucatán",142.5,1
3100384501,"Yucatán","NA",2
3100384502,"Yucatán",180,5
3100384503,"Yucatán",97.5,3
3100384504,"Yucatán",272.9,1
3100384505,"Yucatán",67.5,3
3100384506,"Yucatán",49.5,1
3100384506,"Yucatán",49.5,3
3100395301,"Yucatán",180,11
3100395302,"Yucatán",87,3
3100395304,"Yucatán",108,4
3100395306,"Yucatán",108,5
3100429601,"Yucatán",93,1
3100429602,"Yucatán",240,3
3100429604,"Yucatán",156,7
3100432901,"Yucatán",420,2
3100432902,"Yucatán",240,1
3100432904,"Yucatán",375,4
3100432905,"Yucatán",129,3
3100437402,"Yucatán",4500,3
3100437403,"Yucatán",300,1
3100437404,"Yucatán",210,2
3100437405,"Yucatán",195,1
3100447002,"Yucatán",300,2
3100447003,"Yucatán",624,3
3100447004,"Yucatán",375,1
3100452703,"Yucatán",108,2
3100452704,"Yucatán",108,2
3100452705,"Yucatán",300,6
3100457201,"Yucatán",390,3
3100457203,"Yucatán",108,1
3100457205,"Yucatán",180,2
3100457206,"Yucatán",108,4
3100460501,"Yucatán",108,1
3100460503,"Yucatán",150,2
3100460504,"Yucatán",225,3
3100460506,"Yucatán",450,3
3100466302,"Yucatán",97.5,5
3100466304,"Yucatán",105,6
3100473605,"Yucatán",150,4
3100473606,"Yucatán",637.5,3
3100494801,"Yucatán","NA",3
3100494803,"Yucatán",270,6
3100494804,"Yucatán","NA",4
3100494805,"Yucatán",87,4
3100494806,"Yucatán",216,2
3100510703,"Yucatán",300,5
3100510705,"Yucatán",510,3
3100510706,"Yucatán",450,4
3100519902,"Yucatán",510,4
3100519904,"Yucatán",255,3
3100519905,"Yucatán",285,3
3100541801,"Yucatán",87,4
3100541802,"Yucatán",225,1
3100541803,"Yucatán",112.5,1
3100541804,"Yucatán",105,1
3100541805,"Yucatán",150,4
3100541806,"Yucatán",36,4
3100560401,"Yucatán",90,5
3100560402,"Yucatán",75,2
3100560404,"Yucatán",67.5,1
3100560406,"Yucatán",180,3
3100565201,"Yucatán",105,2
3100565202,"Yucatán",270,2
3100565203,"Yucatán",105,1
3100565205,"Yucatán",156,4
3100577401,"Yucatán",216,1
3100577403,"Yucatán","NA",5
3100577405,"Yucatán",120,5
3100577406,"Yucatán",174,5
3100580001,"Yucatán",189,1
3100580002,"Yucatán",1200,3
3100580003,"Yucatán",246,4
3100580005,"Yucatán",148.5,2
3100580006,"Yucatán",390,2
3100590501,"Yucatán",135,5
3100590502,"Yucatán",255,6
3100590504,"Yucatán",450,3
3100590505,"Yucatán",150,2
3100590506,"Yucatán",525,6
3100606001,"Yucatán",105,5
3100606002,"Yucatán",517.5,2
3100606003,"Yucatán",148.5,1
3100606004,"Yucatán",225,2
3100606006,"Yucatán",105,2
3100647702,"Yucatán",234,1
3100647704,"Yucatán",108,1
3100647705,"Yucatán",105,4
3100647706,"Yucatán",150,3
3100648201,"Yucatán",390,3
3100648203,"Yucatán",108,4
3100648204,"Yucatán",600,11
3100648205,"Yucatán",150,3
3100655302,"Yucatán",345,6
3100685902,"Yucatán",54,2
3100685903,"Yucatán",412.5,4
3100685906,"Yucatán",180,4
3100686805,"Yucatán",150,2
3100686806,"Yucatán",330,4
3100698501,"Yucatán",189,3
3100698502,"Yucatán",112.5,1
3100698503,"Yucatán",105,1
3100698504,"Yucatán",255,5
3100698505,"Yucatán",180,2
3100703301,"Yucatán",169.5,2
3100703302,"Yucatán",510,3
3100703303,"Yucatán",600,4
3100703305,"Yucatán",300,1
3100713904,"Yucatán",94.5,3
3100713905,"Yucatán",188.7,1
3100723601,"Yucatán",300,3
3100723602,"Yucatán",225,5
3100723603,"Yucatán",108,2
3100723604,"Yucatán",900,5
3100723606,"Yucatán",450,3
3100727701,"Yucatán",112.5,5
3100727704,"Yucatán",102,7
3100727705,"Yucatán",102,2
3100758001,"Yucatán",108,1
3100758002,"Yucatán",150,3
3100758002,"Yucatán",150,3
3100758005,"Yucatán",103.5,1
3100759603,"Yucatán",105,3
3100759604,"Yucatán",108,4
3100759605,"Yucatán",450,3
3100765802,"Yucatán",108,1
3100823403,"Yucatán",112.5,7
3100823404,"Yucatán",108,4
3100823406,"Yucatán",108,3
3100851201,"Yucatán",118.5,8
3100851202,"Yucatán","NA",1
3100851202,"Yucatán",108,3
3100851203,"Yucatán",108,5
3100851204,"Yucatán",75,6
3100851205,"Yucatán",108,1
3100851206,"Yucatán",112.5,3
3100886003,"Yucatán",240,2
3100886005,"Yucatán",67.5,2
3100886006,"Yucatán",112.5,3
3100937501,"Yucatán",262.5,5
3100937504,"Yucatán",97.5,2
3100937505,"Yucatán",130.5,5
3100937506,"Yucatán",108,4
3100938601,"Yucatán",130.5,3
3100938602,"Yucatán",141,1
3100938604,"Yucatán",90,3
3100938606,"Yucatán",120,1
3100940701,"Yucatán",54,2
3100940702,"Yucatán",210,2
3100940705,"Yucatán",118.5,3
3100940706,"Yucatán",300,4
3100969202,"Yucatán",108,1
3100969203,"Yucatán",105,4
3100969204,"Yucatán",216,5
3100969205,"Yucatán",105,3
3100970501,"Yucatán",108,3
3100970502,"Yucatán",105,6
3100970503,"Yucatán",180,5
3100971301,"Yucatán",108,4
3100971302,"Yucatán",144,7
3100971305,"Yucatán",225,1
3100971306,"Yucatán",82.5,3
3101022901,"Yucatán",112.5,2
3101022904,"Yucatán",180,3
3101022905,"Yucatán",108,5
3101022906,"Yucatán",87,2
3101033804,"Yucatán",105,2
3101033805,"Yucatán",180,2
3101033806,"Yucatán",180,5
3101085401,"Yucatán",180,4
3101085402,"Yucatán",297,1
3101085403,"Yucatán",90,4
3101085404,"Yucatán",285,2
3101085405,"Yucatán",324,4
3101085406,"Yucatán",72,2
3101091002,"Yucatán",147,3
3101091003,"Yucatán",153,2
3101091004,"Yucatán","NA",3
3101091005,"Yucatán",180,4
3101091006,"Yucatán",54,3
3101122302,"Yucatán",225,5
3101122304,"Yucatán",420,1
3101122305,"Yucatán",1350,2
3101122306,"Yucatán",135,5
3101125901,"Yucatán","NA",2
3101125902,"Yucatán",90,3
3101125903,"Yucatán",150,4
3101125904,"Yucatán",187.5,3
3101125905,"Yucatán",390,4
3101132801,"Yucatán",135,5
3101132802,"Yucatán",87,1
3101132805,"Yucatán",225,4
3101132806,"Yucatán",177,3
3101133401,"Yucatán",120,6
3101133402,"Yucatán",82.5,4
3101133403,"Yucatán",600,5
3101133404,"Yucatán",138,2
3101133405,"Yucatán",150,3
3101133406,"Yucatán",90,3
3101163001,"Yucatán",135,3
3101163003,"Yucatán",180,4
3101163004,"Yucatán",93,4
3101163005,"Yucatán",120,3
3101163006,"Yucatán",360,7
3101164602,"Yucatán",108,2
3101164603,"Yucatán",108,5
3101164605,"Yucatán",108,3
3101207601,"Yucatán",300,3
3101207602,"Yucatán","NA",4
3101207604,"Yucatán",225,3
3101207605,"Yucatán",150,2
3101207606,"Yucatán",45,5
3101219701,"Yucatán",120,1
3101219702,"Yucatán",67.5,4
3101219705,"Yucatán",108,8
3101219706,"Yucatán",135,5
3101221201,"Yucatán",231,2
3101221203,"Yucatán",135,1
3101221204,"Yucatán",105,1
3101259201,"Yucatán",150,2
3101259203,"Yucatán",375,4
3101259204,"Yucatán",210,2
3101259205,"Yucatán",90,1
3101272501,"Yucatán",165,3
3101272503,"Yucatán",345,4
3101272506,"Yucatán",150,2
3101273504,"Yucatán",255,2
3101273505,"Yucatán",235.5,1
3101273506,"Yucatán",255,6
3101296301,"Yucatán",109.5,2
3101296302,"Yucatán",135,3
3101296303,"Yucatán",225,1
3101296304,"Yucatán",147,2
3101296306,"Yucatán",105,5
3101306701,"Yucatán",75,2
3101306702,"Yucatán",420,5
3101306703,"Yucatán",165,5
3101306704,"Yucatán",135,6
3101306705,"Yucatán",108,1
3101306706,"Yucatán",180,4
3101317301,"Yucatán",52.25,5
3101317302,"Yucatán","NA",4
3101317302,"Yucatán","NA",4
3101317304,"Yucatán",52.25,5
3101317305,"Yucatán",57,7
3101317306,"Yucatán",57,5
3101319201,"Yucatán",90,4
3101319202,"Yucatán",1200,2
3101319204,"Yucatán",303,4
3101319206,"Yucatán","NA",4
3101320902,"Yucatán",195,4
3101320903,"Yucatán",82.5,8
3101320903,"Yucatán",82.5,2
3101320904,"Yucatán",2032.25,3
3101320906,"Yucatán",300,5
3101324501,"Yucatán","NA",3
3101324503,"Yucatán",21,3
3101324505,"Yucatán",240,4
3101332903,"Yucatán",396,1
3101332904,"Yucatán",174,3
3101346802,"Yucatán",240,2
3101346803,"Yucatán","NA",1
3101346804,"Yucatán",225,2
3101346805,"Yucatán",105,4
3101346806,"Yucatán",97.5,2
3101357401,"Yucatán",57,2
3101357402,"Yucatán",45,2
3101357403,"Yucatán",225,3
3101357404,"Yucatán",90,1
3101357405,"Yucatán",345,5
3101357406,"Yucatán",112.5,3
3101371001,"Yucatán","NA",3
3101371003,"Yucatán",108,4
3101371004,"Yucatán",285,7
3101371005,"Yucatán",285,3
3101371006,"Yucatán",142.5,3
3101392601,"Yucatán",189,1
3101392602,"Yucatán",90,4
3101392603,"Yucatán",108,3
3101393701,"Yucatán",876,3
3101393702,"Yucatán",120,3
3101393703,"Yucatán",150,6
3101393704,"Yucatán",112.5,2
3101396203,"Yucatán",150,6
3101396204,"Yucatán",112.5,1
3101396205,"Yucatán",272.72,2
3101406502,"Yucatán","NA",3
3101406503,"Yucatán",112.5,3
3101406504,"Yucatán",112.5,3
3101406506,"Yucatán","NA",5
3101419301,"Yucatán",195,5
3101419302,"Yucatán",195,5
3101419303,"Yucatán",450,4
3101419304,"Yucatán",87,2
3101419305,"Yucatán",1050,1
3101419306,"Yucatán",240,6
3101429301,"Yucatán",87,2
3101429302,"Yucatán","NA",4
3101429303,"Yucatán",210,4
3101429304,"Yucatán",108,4
3101429305,"Yucatán",510,3
3101429306,"Yucatán","NA",4
3101442901,"Yucatán",300,4
3101442902,"Yucatán",108,5
3101442904,"Yucatán",235.5,3
3101442905,"Yucatán",300,2
3101457302,"Yucatán","NA",2
3101457306,"Yucatán",300,7
3101466901,"Yucatán",195,6
3101466902,"Yucatán",90,3
3101466903,"Yucatán","NA",2
3101466904,"Yucatán",450,7
3101466906,"Yucatán",105,4
3101468904,"Yucatán",180,4
3101468905,"Yucatán",840,8
3101468906,"Yucatán",150,2
3101472801,"Yucatán",108,4
3101472802,"Yucatán",87,2
3101472803,"Yucatán",114,3
3101472804,"Yucatán",108,5
3101472805,"Yucatán","NA",3
3101472806,"Yucatán","NA",5
3101482401,"Yucatán","NA",4
3101482402,"Yucatán",150,3
3101482403,"Yucatán",516,1
3101482406,"Yucatán",600,4
3101490001,"Yucatán",450,7
3101490002,"Yucatán",225,6
3101490003,"Yucatán","NA",4
3101490004,"Yucatán",333,3
3101490006,"Yucatán",85.5,2
3101498603,"Yucatán","NA",6
3101498605,"Yucatán",108,4
3101498606,"Yucatán",108,4
3101534801,"Yucatán",300,2
3101534805,"Yucatán","NA",2
3101534806,"Yucatán",180,2
3101537401,"Yucatán",93,1
3101537402,"Yucatán",147,4
3101537404,"Yucatán",330,2
3101537406,"Yucatán",108,2
3101568802,"Yucatán",219,1
3101568803,"Yucatán",75,4
3101568805,"Yucatán",105,2
3101589401,"Yucatán",360,8
3101589402,"Yucatán",145.16,2
3101589403,"Yucatán",105,8
3101589404,"Yucatán",270,4
3101589404,"Yucatán",270,5
3101589405,"Yucatán",105,3
3101590002,"Yucatán",108,1
3101590003,"Yucatán",196.5,2
3101590006,"Yucatán",45,1
3101594601,"Yucatán",108,4
3101594603,"Yucatán",117,6
3101594604,"Yucatán",177,3
3101594604,"Yucatán","NA",2
3101594605,"Yucatán",108,4
3101603004,"Yucatán",255,2
3101603005,"Yucatán",108,4
3101605601,"Yucatán","NA",1
3101606701,"Yucatán",108,3
3101606705,"Yucatán",240,1
3101608701,"Yucatán",240,2
3101608701,"Yucatán","NA",3
3101608702,"Yucatán",225,1
3101608703,"Yucatán",84,3
3101608704,"Yucatán",105,5
3101616702,"Yucatán","NA",6
3101616704,"Yucatán","NA",2
3101616706,"Yucatán",108,3
3101620201,"Yucatán",63,5
3101620202,"Yucatán",187.5,4
3101620203,"Yucatán",900,2
3101620204,"Yucatán",142.5,5
3101620206,"Yucatán",285,2
3101622501,"Yucatán",108,3
3101622502,"Yucatán",228,4
3101622504,"Yucatán",216,1
3101622505,"Yucatán",180,7
3101622506,"Yucatán",210,3
3101635301,"Yucatán",738,4
3101635303,"Yucatán","NA",4
3101635304,"Yucatán",150,5
3101635304,"Yucatán",112.5,4
3101635305,"Yucatán",108,5
3101635306,"Yucatán",285,2
3101636202,"Yucatán",135,5
3101636204,"Yucatán","NA",2
3101636206,"Yucatán",216,4
3101648501,"Yucatán",240,4
3101648502,"Yucatán",150,2
3101648503,"Yucatán",108,4
3101648504,"Yucatán",112.5,3
3101648505,"Yucatán",142.5,5
3101648506,"Yucatán",150,1
3101662203,"Yucatán",120,3
3101662205,"Yucatán",108,1
3101662206,"Yucatán",412.5,2
3101669502,"Yucatán",180,1
3101669503,"Yucatán",165,5
3101669505,"Yucatán",277.5,1
3101669506,"Yucatán",180,2
3101688301,"Yucatán",180,3
3101688302,"Yucatán",141,5
3101688303,"Yucatán",180,4
3101688304,"Yucatán",117,4
3101688305,"Yucatán",225,4
3101695901,"Yucatán","NA",2
3101695902,"Yucatán",97.5,4
3101695903,"Yucatán",270,5
3101695906,"Yucatán",525,7
3101752901,"Yucatán",235.5,2
3101752902,"Yucatán",390,3
3101752904,"Yucatán",105,3
3101752906,"Yucatán",120,2
3101790801,"Yucatán",300,3
3101790802,"Yucatán",345,2
3101795402,"Yucatán",102,3
3101795404,"Yucatán",216,2
3101795406,"Yucatán",180,3
3101839001,"Yucatán",99,3
3101839002,"Yucatán",88.5,1
3101839006,"Yucatán",150,4
3101852602,"Yucatán",121.5,5
3101852603,"Yucatán",150,2
3101852606,"Yucatán",375,2
3101871701,"Yucatán",525,3
3101871703,"Yucatán",372,4
3101871704,"Yucatán",216,4
3101871705,"Yucatán",240,2
3101871706,"Yucatán",517.5,2
3101884801,"Yucatán",93,4
3101884802,"Yucatán",105,2
3101884803,"Yucatán",108,4
3101884804,"Yucatán",142.5,5
3101884805,"Yucatán",135,4
3101884806,"Yucatán",108,1
3101885301,"Yucatán","NA",2
3101885302,"Yucatán",120,3
3101885303,"Yucatán",300,5
3101885305,"Yucatán",108,3
3101918904,"Yucatán",300,4
3101918906,"Yucatán",330,5
3101977202,"Yucatán","NA",3
3101977205,"Yucatán",153,2
3101977206,"Yucatán",108,4
3101977206,"Yucatán","NA",2
3102010401,"Yucatán",102,3
3102010402,"Yucatán",63,2
3102010404,"Yucatán",135,4
3102010405,"Yucatán",112.5,4
3102010406,"Yucatán",114,4
3102014003,"Yucatán",127.5,4
3102014004,"Yucatán",70.5,1
3102014005,"Yucatán",114,3
3102014006,"Yucatán",300,2
3102020601,"Yucatán",127.5,5
3102020603,"Yucatán",195,1
3102020604,"Yucatán",331.5,2
3102020605,"Yucatán",135,4
3102020606,"Yucatán",195,4
3102063702,"Yucatán",300,4
3102063704,"Yucatán",150,5
3102063705,"Yucatán",300,2
3102064202,"Yucatán","NA",5
3102064203,"Yucatán",616.5,4
3102064204,"Yucatán",450,3
3102064206,"Yucatán",120,3
3102071502,"Yucatán",90,4
3102071503,"Yucatán","NA",5
3102071505,"Yucatán",210,4
3102071506,"Yucatán",108,1
3102091302,"Yucatán",375,3
3102091306,"Yucatán","NA",3
3102125501,"Yucatán",162,4
3102125502,"Yucatán",600,5
3102125503,"Yucatán",150,3
3102125504,"Yucatán","NA",2
3102125505,"Yucatán",150,2
3102131305,"Yucatán",300,4
3102134902,"Yucatán",135,3
3102134905,"Yucatán",120,2
3102136801,"Yucatán",675,2
3102136802,"Yucatán",120,5
3102136805,"Yucatán",162,4
3102136806,"Yucatán",139.5,3
3102234401,"Yucatán","NA",1
3102234402,"Yucatán","NA",6
3102234403,"Yucatán",180,5
3102234404,"Yucatán",43.5,2
3102234405,"Yucatán","NA",5
3102250801,"Yucatán",105,1
3102250804,"Yucatán",120,2
3102250805,"Yucatán",54,7
3102250806,"Yucatán",28.5,3
3102271001,"Yucatán",105,3
3102271002,"Yucatán",525,7
3102271003,"Yucatán",297,3
3102271005,"Yucatán",300,5
3102271006,"Yucatán",120,2
3102279801,"Yucatán",136.5,1
3102279802,"Yucatán",115.5,6
3102279803,"Yucatán",87,2
3102279804,"Yucatán",105,2
3102279805,"Yucatán",87,2
3102279806,"Yucatán",135,2
3102288401,"Yucatán",102,2
3102288403,"Yucatán",225,1
3102288404,"Yucatán",299.25,7
3102288405,"Yucatán",90,3
3102288406,"Yucatán",150,4
3102328901,"Yucatán","NA",2
3102328903,"Yucatán",150,2
3102328904,"Yucatán",187.5,5
3102328906,"Yucatán",202.5,6
3102336601,"Yucatán",62.5,2
3102336602,"Yucatán","NA",1
3102336603,"Yucatán","NA",1
3102336604,"Yucatán","NA",2
3102336605,"Yucatán",30,3
3102336606,"Yucatán","NA",5
3102350801,"Yucatán",229.5,4
3102350803,"Yucatán",57,4
3102350803,"Yucatán","NA",4
3102350805,"Yucatán",1950,3
3102350806,"Yucatán",225,2
3102351402,"Yucatán",179.99,2
3102351404,"Yucatán",195,2
